level,pos,id,type,char,name,freq,grade,strokes,parts,source
53,10,k:覆,kanji,覆,capsize,1394,8,18,彳 日 西 夂,auto
53,11,k:勘,kanji,勘,intuition,1451,8,11,匚 力 甘 儿,auto
53,12,k:叔,kanji,叔,uncle,1475,8,8,小 卜 又,auto
53,13,k:巣,kanji,巣,nest,1542,4,11,⺌ 田 木,auto
53,14,k:洞,kanji,洞,den,1468,8,9,氵 同,auto
53,15,k:菓,kanji,菓,candy,1482,8,11,艹 田 木,auto
53,16,k:匠,kanji,匠,artisan,1495,8,6,匚 斤,auto
53,17,k:漏,kanji,漏,leak,1432,8,14,氵 尸 雨,auto
53,18,k:吐,kanji,吐,spit,1497,8,6,口 土,override
53,19,k:刃,kanji,刃,blade,1522,8,3,刀 丶,auto
53,20,k:垂,kanji,垂,droop,1532,6,8,一 ｜ ノ,auto
53,21,k:哀,kanji,哀,pathetic,1476,8,9,口 衣,auto
53,22,k:宜,kanji,宜,best regards,1485,8,8,宀 目,auto
53,23,k:尺,kanji,尺,shaku,1568,6,4,尸 丶,auto
53,24,k:歓,kanji,歓,delight,1431,8,15,矢 欠 隹,auto
53,25,k:媛,kanji,媛,beautiful woman,1547,4,12,奴 爪,auto
53,26,k:恒,kanji,恒,constancy,1481,8,9,忄 旦,auto
53,27,k:倫,kanji,倫,ethics,1474,8,10,亻 今 冊,auto
53,28,k:傘,kanji,傘,umbrella,1459,8,12,𠆢 人 十,auto
53,29,k:克,kanji,克,overcome,1500,8,7,古 儿,auto
54,0,k:懐,kanji,懐,feelings,1428,8,16,忄 罒 十 衣,auto
54,1,k:暦,kanji,暦,calendar,1445,8,14,厂 日 麻,auto
54,2,k:塾,kanji,塾,cram school,1446,8,14,子 口 土 丸,auto
54,3,k:惜,kanji,惜,pity,1470,8,11,忄 昔,auto
54,4,k:隅,kanji,隅,corner,1492,8,12,阝 日 田 禸 厶 冂,auto
54,5,k:疲,kanji,疲,exhausted,1510,8,10,疒 皮,auto
54,6,r:巴,radical,巴,swirl,,,4,,radical
54,7,k:肥,kanji,肥,fertilizer,1567,5,8,月 巴,auto
54,8,k:浄,kanji,浄,clean,1490,8,9,氵 勹 ヨ,auto
54,9,k:偶,kanji,偶,accidentally,1505,8,11,亻 田 禸 厶 冂,auto
54,10,k:掌,kanji,掌,palm of hand,1467,8,12,⺌ 冖 手,auto
54,11,k:釣,kanji,釣,angling,1477,8,11,金 勹,auto
54,12,k:闇,kanji,闇,get dark,1412,8,17,門 音,auto
54,13,k:桃,kanji,桃,peach,1489,8,10,木 兆,auto
54,14,k:筒,kanji,筒,cylinder,1503,8,12,同 竹,auto
54,15,k:偉,kanji,偉,admirable,1504,8,12,亻 韋,auto
54,16,k:恥,kanji,恥,shame,1520,8,10,耳 心,auto
54,17,k:斜,kanji,斜,diagonal,1487,8,11,今 科,auto
54,18,k:隔,kanji,隔,isolate,1471,8,13,阝 同 鬲,auto
54,19,k:鶏,kanji,鶏,chicken,1423,8,19,人 大 土 鳥 爪,auto
54,20,k:澄,kanji,澄,lucidity,1456,8,15,氵 登,auto
54,21,k:懲,kanji,懲,penal,1433,8,18,徴 心,auto
54,22,k:郊,kanji,郊,outskirts,1537,8,9,交 阝,auto
54,23,k:扉,kanji,扉,front door,1484,8,12,戸 非,auto
54,24,k:妖,kanji,妖,attractive,1506,8,7,大 女,auto
54,25,k:艇,kanji,艇,rowboat,1479,8,13,廴 王 舟,auto
54,26,k:銘,kanji,銘,inscription,1473,8,14,名 金,auto
54,27,k:鎌,kanji,鎌,sickle,1442,8,18,主 金 ヨ,override
54,28,k:陳,kanji,陳,exhibit,1498,8,11,阝 東,auto
54,29,k:硬,kanji,硬,stiff,1521,8,12,石 更,auto
55,0,k:虐,kanji,虐,tyrannize,1517,8,9,匚 虍,auto
55,1,k:遇,kanji,遇,encounter,1493,8,12,辶 田 冂 禸 厶,auto
55,2,k:棋,kanji,棋,chess piece,1494,8,12,木 甘,auto
55,3,k:犠,kanji,犠,sacrifice,1454,8,17,義 牛,auto
55,4,k:礎,kanji,礎,cornerstone,1448,8,18,木 石 疋,auto
55,5,k:祥,kanji,祥,auspicious,1512,8,10,礻 羊,auto
55,6,k:抽,kanji,抽,extract,1529,8,8,扌 由,auto
55,7,k:啓,kanji,啓,disclose,1507,8,11,口 戸 攵,auto
55,8,k:披,kanji,披,expose,1531,8,8,扌 皮,auto
55,9,k:磨,kanji,磨,grind,1499,8,16,石 麻,auto
55,10,k:醒,kanji,醒,awake,1449,8,16,星 酉,auto
55,11,k:虎,kanji,虎,tiger,1534,8,8,虍 儿,auto
55,12,k:慢,kanji,慢,arrogant,1488,8,14,忄 罒 日 又,override
55,13,k:斬,kanji,斬,beheading,1496,8,11,車 斤,auto
55,14,k:帽,kanji,帽,cap,1539,8,12,冒 巾,override
55,15,k:匹,kanji,匹,roll of cloth,1610,8,4,匚 儿,auto
55,16,k:祉,kanji,祉,welfare,1550,8,8,礻 止,auto
55,17,k:嫁,kanji,嫁,marry into,1514,8,13,女 家,auto
55,18,k:珠,kanji,珠,pearl,1538,8,10,王 株,auto
55,19,k:卵,kanji,卵,egg,1643,6,7,卜 卩,auto
55,20,k:机,kanji,机,desk,1651,6,6,木 几,override
55,21,k:励,kanji,励,encourage,1564,8,7,厂 力 斤,auto
55,22,k:耕,kanji,耕,till,1641,5,10,井 土 耒,auto
55,23,k:畿,kanji,畿,suburbs of capital,1483,8,15,田 幾,auto
55,24,k:菌,kanji,菌,germ,1535,8,11,艹 囗 禾,auto
55,25,k:堅,kanji,堅,strict,1528,8,12,土 臣 又,auto
55,26,k:熟,kanji,熟,mellow,1554,6,15,子 口 丸 灬,auto
55,27,k:訂,kanji,訂,revise,1553,8,9,言 了,auto
55,28,k:塞,kanji,塞,close,1502,8,13,宀 土,auto
55,29,k:戯,kanji,戯,frolic,1509,8,15,戈 虍,auto
56,0,r:瓜,radical,瓜,melon,,,6,,radical
56,1,k:孤,kanji,孤,orphan,1558,8,9,子 瓜,auto
56,2,k:笛,kanji,笛,flute,1653,3,11,由 竹,auto
56,3,k:巧,kanji,巧,adroit,1593,8,5,工 勹,auto
56,4,k:賊,kanji,賊,burglar,1530,8,13,十 貝 戈,auto
56,5,k:尉,kanji,尉,military officer,1548,8,11,尸 示 寸,auto
56,6,k:履,kanji,履,footgear,1516,8,15,彳 尸 日 夂,auto
56,7,k:疾,kanji,疾,rapidly,1556,8,10,疒 矢,auto
56,8,k:淡,kanji,淡,thin,1549,8,11,氵 火,auto
56,9,k:蒸,kanji,蒸,steam,1613,6,13,艹 才 灬,override
56,10,k:掃,kanji,掃,sweep,1580,8,11,扌 冖 巾 ヨ,auto
56,11,k:勲,kanji,勲,meritorious deed,1519,8,15,日 力 万 灬,auto
56,12,k:廊,kanji,廊,corridor,1543,8,12,广 郎,auto
56,13,k:憎,kanji,憎,hate,1559,8,14,忄 日 田,auto
56,14,k:殖,kanji,殖,augment,1545,8,12,目 十 歹,auto
56,15,k:畳,kanji,畳,tatami mat,1577,8,12,冖 田,auto
56,16,k:薦,kanji,薦,recommend,1515,8,16,广 艹 灬,auto
56,17,k:隻,kanji,隻,vessels,1563,8,10,隹 又,auto
56,18,k:霧,kanji,霧,fog,1491,8,19,務 雨,auto
56,19,k:猿,kanji,猿,monkey (2),1540,8,13,犭 衣 吐,auto
56,20,k:遭,kanji,遭,interview,1533,8,14,辶 曲,auto
56,21,k:慰,kanji,慰,consolation,1526,8,15,尸 示 心 寸,auto
56,22,k:粒,kanji,粒,granule,1589,8,11,立 米,override
56,23,k:膝,kanji,膝,knee,1511,8,15,𠆢 月 水 木,auto
56,24,k:嬢,kanji,嬢,lass,1525,8,16,女 六 衣,auto
56,25,k:粛,kanji,粛,solemn,1565,8,11,米 隶,auto
56,26,k:曹,kanji,曹,office,1566,8,11,一 曲,auto
56,27,k:慈,kanji,慈,mercy,1551,8,13,幺 心,auto
56,28,k:軸,kanji,軸,axis,1561,8,12,車 由,auto
56,29,k:顕,kanji,顕,appear,1513,8,18,冒 頁,auto
57,0,k:衰,kanji,衰,decline,1579,8,10,一 衣,auto
57,1,k:轄,kanji,轄,control,1523,8,17,車 害,auto
57,2,k:劣,kanji,劣,inferiority,1612,8,6,力 少,auto
57,3,k:寂,kanji,寂,loneliness,1572,8,11,宀 叔,auto
57,4,k:疫,kanji,疫,epidemic,1588,8,9,疒 殳,auto
57,5,k:綿,kanji,綿,cotton,1648,5,14,白 糸 巾,auto
57,6,k:桑,kanji,桑,mulberry,1581,8,10,木 又,auto
57,7,k:拶,kanji,拶,be imminent,1570,8,9,扌 夕 巛,auto
57,8,k:賠,kanji,賠,compensation,1544,8,15,立 員,auto
57,9,k:浸,kanji,浸,immersed,1585,8,10,氵 冖 ヨ 又,auto
57,10,k:蛇,kanji,蛇,snake,1578,8,11,宀 虫 匕,auto
57,11,k:徐,kanji,徐,gradually,1587,8,10,彳 今 禾,auto
57,12,k:涼,kanji,涼,cool,1609,8,11,氵 京,override
57,13,k:幽,kanji,幽,seclude,1597,8,9,凵 幺,auto
57,14,k:挨,kanji,挨,approach,1569,8,10,払 矢,auto
57,15,k:靴,kanji,靴,shoes,1595,8,13,亻 革,auto
57,16,k:晶,kanji,晶,clear,1575,8,12,日,auto
57,17,k:乏,kanji,乏,destitution,1640,8,4,廴 乙,auto
57,18,k:緩,kanji,緩,slacken,1552,8,15,系 爪 又,auto
57,19,k:椅,kanji,椅,chair,1557,8,12,木 奇,auto
57,20,k:貯,kanji,貯,savings,1680,5,12,宀 具 貝,auto
57,21,k:奨,kanji,奨,exhort,1573,8,13,大 将,auto
57,22,k:嵐,kanji,嵐,storm,1582,8,12,山 風,auto
57,23,k:朱,kanji,朱,vermilion,1631,8,6,二 株 ｜ ノ ハ,auto
57,24,k:葛,kanji,葛,arrowroot,1571,8,11,艹 旬 匕,auto
57,25,k:陵,kanji,陵,mausoleum,1591,8,11,阝 土 夂 儿,auto
57,26,k:逸,kanji,逸,deviate,1592,8,11,辶 免,auto
57,27,k:溶,kanji,溶,melt,1608,8,13,氵 容,auto
57,28,k:侯,kanji,侯,marquis,1611,8,9,亻 矢 ユ,auto
57,29,k:悠,kanji,悠,permanence,1596,8,11,亻 心 夂,auto
58,0,k:符,kanji,符,token,1627,8,11,付 竹,auto
58,1,k:寧,kanji,寧,rather,1574,8,14,罒 宀 了 心 皿,auto
58,2,k:袖,kanji,袖,sleeve,1586,8,10,衤 田,auto
58,3,k:彫,kanji,彫,carve,1599,8,11,周 彡,auto
58,4,k:悔,kanji,悔,repent,1616,8,9,忄 人 毎,auto
58,5,k:諭,kanji,諭,rebuke,1560,8,16,月 今 言 刂,auto
58,6,k:峡,kanji,峡,gorge,1620,8,9,山 夫,auto
58,7,k:享,kanji,享,enjoy,1629,8,8,子 口,auto
58,8,k:簿,kanji,簿,register,1541,8,19,氵 博 竹,auto
58,9,k:臭,kanji,臭,stinking,1621,8,9,大 自,auto
58,10,k:鋭,kanji,鋭,pointed,1603,8,15,金 兄,auto
58,11,k:尼,kanji,尼,nun,1654,8,5,尸 匕,auto
58,12,k:据,kanji,据,set,1606,8,11,扌 居,auto
58,13,k:狩,kanji,狩,hunt,1623,8,9,犭 守,auto
58,14,k:裸,kanji,裸,naked,1594,8,13,衤 田 木,auto
58,15,k:焦,kanji,焦,char,1604,8,12,隹 灬,auto
58,16,k:稚,kanji,稚,immature,1598,8,13,禾 隹,auto
58,17,k:酷,kanji,酷,cruel,1590,8,14,告 酉,auto
58,18,k:奮,kanji,奮,stirred up,1625,6,16,大 田 隹,auto
58,19,k:妃,kanji,妃,queen,1655,8,6,女 已,auto
58,20,k:壇,kanji,壇,stage,1576,8,16,回 垣,auto
58,21,k:惨,kanji,惨,wretched,1617,8,11,忄 参,auto
58,22,k:孔,kanji,孔,cavity,1674,8,4,子 乙,auto
58,23,k:弦,kanji,弦,bowstring,1642,8,8,玄 弓,auto
58,24,k:芽,kanji,芽,bud,1733,4,8,艹 牙,override
58,25,k:殴,kanji,殴,assault,1646,8,8,区 殳,override
58,26,k:拉,kanji,拉,Latin,1628,8,8,扌 立,auto
58,27,k:誓,kanji,誓,vow,1600,8,14,扌 言 斤,auto
58,28,k:崇,kanji,崇,adore,1626,8,11,山 宗,auto
58,29,k:譜,kanji,譜,musical score,1562,8,19,日 評,auto
59,0,k:絞,kanji,絞,strangle,1619,8,12,交 糸,auto
59,1,k:堪,kanji,堪,withstand,1622,8,12,土 甘 匹,auto
59,2,k:帆,kanji,帆,sail,1670,8,6,凡 巾,auto
59,3,k:唄,kanji,唄,ballad,1639,8,10,呉 貝,override
59,4,k:挟,kanji,挟,pinch,1679,8,9,扌 夫,override
59,5,k:拍,kanji,拍,clap,1658,8,8,扌 白,auto
59,6,k:汗,kanji,汗,sweat,1704,8,6,氵 干,auto
59,7,k:頑,kanji,頑,foolish,1618,8,13,元 頁,auto
59,8,k:肌,kanji,肌,texture,1706,8,6,月 几,auto
59,9,k:棚,kanji,棚,shelf,1630,8,12,月 木,auto
59,10,k:妊,kanji,妊,pregnancy,1671,8,7,女 士 王,auto
59,11,k:堤,kanji,堤,dike,1632,8,12,土 是,auto
59,12,k:愚,kanji,愚,folly,1624,8,13,思 禸 厶 冂,auto
59,13,k:欺,kanji,欺,deceit,1633,8,12,甘 欠,auto
59,14,k:壮,kanji,壮,robust,1682,8,6,士 爿,auto
59,15,k:貿,kanji,貿,trade,1736,5,12,貧 厶,auto
59,16,k:枕,kanji,枕,pillow,1650,8,8,冖 札 尢,auto
59,17,k:稼,kanji,稼,earnings,1614,8,15,家 禾,auto
59,18,k:畜,kanji,畜,livestock,1687,8,10,田 玄,auto
59,19,k:枯,kanji,枯,wither,1699,8,9,木 古,override
59,20,k:伐,kanji,伐,fell,1694,8,6,亻 戈,auto
59,21,k:曽,kanji,曽,formerly,1634,8,11,日 田,auto
59,22,k:逐,kanji,逐,pursue,1662,8,10,辶 豕,auto
59,23,k:詐,kanji,詐,lie,1647,8,12,言 ｜ ノ,auto
59,24,k:扇,kanji,扇,fan,1664,8,10,戸 羽,auto
59,25,k:瓦,kanji,瓦,tile,1684,8,5,,auto
59,26,k:肝,kanji,肝,liver,1693,8,7,月 干,auto
59,27,k:謎,kanji,謎,riddle,1601,8,16,辶 言 米,auto
59,28,k:唆,kanji,唆,tempt,1672,8,10,台 夂 儿,auto
59,29,k:釜,kanji,釜,kettle,1652,8,10,平 金 父 丈,auto
60,0,k:瓶,kanji,瓶,bottle,1665,8,11,三 瓦,auto
60,1,k:阻,kanji,阻,thwart,1691,8,8,阝 且,auto
60,2,k:后,kanji,后,empress,1758,6,6,厂 可 斤,auto
60,3,k:腐,kanji,腐,rot,1645,8,14,府 肉,auto
60,4,k:挿,kanji,挿,insert,1678,8,10,扌 由 千,auto
60,5,k:癖,kanji,癖,mannerism,1615,8,18,疒 居 辛,auto
60,6,k:溝,kanji,溝,gutter,1659,8,13,氵 冂,auto
60,7,k:腸,kanji,腸,intestines,1709,6,13,月 旦 勿,auto
60,8,k:擁,kanji,擁,hug,1637,8,16,推 幺,auto
60,9,k:鉢,kanji,鉢,bowl,1661,8,13,本 金,override
60,10,k:錦,kanji,錦,brocade,1638,8,16,金 白 巾,auto
60,11,k:叙,kanji,叙,confer,1695,8,9,今 禾 又,auto
60,12,k:胃,kanji,胃,stomach,1775,6,9,月 田,auto
60,13,k:呪,kanji,呪,spell,1685,8,8,口 儿,auto
60,14,k:唇,kanji,唇,lips,1690,8,10,口 辰,auto
60,15,k:猶,kanji,猶,furthermore,1675,8,12,犭 酉,auto
60,16,k:謙,kanji,謙,self-effacing,1636,8,17,言 ヨ,auto
60,17,k:潔,kanji,潔,undefiled,1723,5,15,氵 素 刀,auto
60,18,k:囚,kanji,囚,captured,1735,8,5,囗 人,auto
60,19,k:墳,kanji,墳,tomb,1656,8,15,艹 十 土 貝,auto
60,20,k:峠,kanji,峠,mountain peak,1705,8,9,山 下,auto
60,21,k:碑,kanji,碑,tombstone,1666,8,14,田 十 石,auto
60,22,k:卑,kanji,卑,lowly,1707,8,9,田 十,auto
60,23,k:摂,kanji,摂,vicarious,1676,8,13,扌 耳 冫,auto
60,24,k:鋼,kanji,鋼,steel,1702,6,16,金 岡,auto
60,25,k:頻,kanji,頻,repeatedly,1644,8,17,止 省 頁,auto
60,26,k:漂,kanji,漂,drift,1669,8,14,氵 票,auto
60,27,k:炉,kanji,炉,hearth,1718,8,8,火 戸,auto
60,28,k:忌,kanji,忌,mourning,1728,8,7,已 心,auto
60,29,k:恨,kanji,恨,regret,1713,8,9,忄 艮,auto
61,0,k:把,kanji,把,grasp,1729,8,7,扌 巴,auto
61,1,k:磁,kanji,磁,magnet,1724,6,14,石 幺,auto
61,2,k:潤,kanji,潤,wet,1667,8,15,門 氵 王,auto
61,3,k:魅,kanji,魅,fascination,1668,8,15,木 六 魂,auto
61,4,k:乞,kanji,乞,beg,1746,8,3,,auto
61,5,k:暇,kanji,暇,spare time,1686,8,13,日 又,auto
61,6,k:拐,kanji,拐,kidnap,1727,8,8,扌 召,auto
61,7,k:鍵,kanji,鍵,key,1635,8,17,廴 金 聿,auto
61,8,k:陛,kanji,陛,highness,1762,6,10,阝 土 比,auto
61,9,k:胆,kanji,胆,gall bladder,1721,8,9,一 明,auto
61,10,k:憂,kanji,憂,melancholy,1677,8,15,冖 自 百 心 夂,auto
61,11,k:盾,kanji,盾,shield,1725,8,9,厂 目 十 斤,auto
61,12,k:隙,kanji,隙,crevice,1673,8,13,阝 日 小,auto
61,13,k:培,kanji,培,cultivate,1710,8,11,立 吐,auto
61,14,k:洪,kanji,洪,deluge,1726,8,9,氵 共,auto
61,15,k:墨,kanji,墨,black ink,1688,8,14,土 黒,auto
61,16,k:恭,kanji,恭,reverent,1720,8,10,井 心,auto
61,17,k:悼,kanji,悼,lament,1712,8,11,忄 卓,auto
61,18,k:糖,kanji,糖,sugar,1722,6,16,广 口 米,auto
61,19,k:脂,kanji,脂,grease,1750,8,10,明 匕,auto
61,20,k:賭,kanji,賭,gamble,1660,8,15,者 貝,auto
61,21,k:絹,kanji,絹,silk,1747,6,13,月 口 糸,auto
61,22,k:敢,kanji,敢,daring,1708,8,12,耳 攵,auto
61,23,k:呈,kanji,呈,display,1749,8,7,口 王,auto
61,24,k:跳,kanji,跳,hop,1701,8,13,足 兆,auto
61,25,k:骸,kanji,骸,bone,1657,8,16,人 骨,auto
61,26,k:鼓,kanji,鼓,drum,1703,8,13,,auto
61,27,k:忙,kanji,忙,busy,1791,8,6,,auto
61,28,k:憤,kanji,憤,aroused,1689,8,15,忄 艹 十 貝,auto
61,29,k:縛,kanji,縛,truss,1683,8,16,博 糸,auto
62,0,k:幣,kanji,幣,cash,1692,8,15,巾 攵,auto
62,1,k:悦,kanji,悦,ecstasy,1732,8,10,忄 兄,auto
62,2,k:僅,kanji,僅,a wee bit,1698,8,12,艹 三 口 佳,auto
62,3,k:軟,kanji,軟,soft,1759,8,11,車 欠,auto
62,4,k:紳,kanji,紳,sire,1730,8,11,曲 細,auto
62,5,k:稽,kanji,稽,think (2),1681,8,15,旨 禾 尤,auto
62,6,k:蓋,kanji,蓋,cover,1697,8,13,艹 去 皿,override
62,7,k:宰,kanji,宰,superintend,1742,8,10,宀 辛,auto
62,8,k:痕,kanji,痕,mark,1715,8,11,疒 艮,auto
62,9,k:痴,kanji,痴,stupid,1719,8,13,疒 知,auto
62,10,k:膜,kanji,膜,membrane,1711,8,14,月 暮,auto
62,11,k:鐘,kanji,鐘,bell,1663,8,20,金 童,auto
62,12,k:隷,kanji,隷,slave,1696,8,16,士 示 隶,auto
62,13,k:眉,kanji,眉,eyebrow,1754,8,9,尸 目,auto
62,14,k:遮,kanji,遮,intercept,1714,8,14,辶 广 灬,auto
62,15,k:謡,kanji,謡,chant,1700,8,16,言 干 爪 凵,override
62,16,k:刈,kanji,刈,reap,1797,8,4,,auto
62,17,k:匂,kanji,匂,fragrant,1777,8,4,匕 勹,auto
62,18,k:胴,kanji,胴,trunk,1751,8,10,月 同,auto
62,19,k:偏,kanji,偏,partial,1744,8,11,亻 戸 冊,auto
62,20,k:班,kanji,班,squad,1803,6,10,王 刂,auto
62,21,k:嘆,kanji,嘆,sigh,1731,8,13,大 若,auto
62,22,k:湿,kanji,湿,damp,1769,8,12,氵 曲,auto
62,23,k:喚,kanji,喚,yell,1740,8,12,大 向 勹 儿,auto
62,24,k:喪,kanji,喪,miss,1741,8,12,衣 亜,auto
62,25,k:粋,kanji,粋,chic,1757,8,10,十 米 九,auto
62,26,k:遷,kanji,遷,transition,1717,8,15,辶 大 西 已,auto
62,27,k:但,kanji,但,however,1783,8,7,亻 旦,auto
62,28,k:辱,kanji,辱,embarrass,1761,8,10,辰 寸,auto
62,29,k:凶,kanji,凶,villain,1812,8,4,凵 ノ 丶,auto
63,0,k:坪,kanji,坪,two-mat area,1780,8,8,平 土,auto
63,1,k:渓,kanji,渓,mountain stream,1756,8,11,氵 人 大 土 爪,auto
63,2,k:薫,kanji,薫,send forth fragrance,1716,8,16,艹 日 万 灬,auto
63,3,k:尿,kanji,尿,urine,1789,8,7,尸 水,auto
63,4,k:崖,kanji,崖,cliff,1738,8,11,山 圧,override
63,5,k:拭,kanji,拭,wipe,1760,8,9,扌 式,auto
63,6,k:缶,kanji,缶,tin can,1857,8,6,,auto
63,7,k:陶,kanji,陶,pottery,1765,8,11,阝 缶 勹,auto
63,8,k:需,kanji,需,demand,1745,8,14,雨 而,auto
63,9,k:秩,kanji,秩,regularity,1778,8,10,人 大 土 禾,auto
63,10,k:伺,kanji,伺,pay respects,1833,8,7,亻 可,auto
63,11,k:汁,kanji,汁,soup,1820,8,5,,auto
63,12,k:朽,kanji,朽,decay,1813,8,6,本 勹,auto
63,13,k:凝,kanji,凝,congeal,1734,8,16,疑 冫,auto
63,14,k:翁,kanji,翁,venerable old man,1782,8,10,公 羽,auto
63,15,k:愉,kanji,愉,pleasure,1768,8,12,忄 月 今 刂,auto
63,16,k:栽,kanji,栽,plantation,1784,8,10,木 土 戈,auto
63,17,k:剖,kanji,剖,divide,1786,8,10,立 口 刂,auto
63,18,k:媒,kanji,媒,mediator,1770,8,12,女 木 甘,auto
63,19,k:昧,kanji,昧,obscure,1774,8,9,日 未,override
63,20,k:穏,kanji,穏,calm,1739,8,16,爪 禾 ヨ 心,auto
63,21,k:准,kanji,准,quasi-,1788,8,10,冫 隹,auto
63,22,k:睡,kanji,睡,drowsy,1764,8,13,目 万,auto
63,23,k:酬,kanji,酬,repay,1767,8,13,州 酉,auto
63,24,k:凄,kanji,凄,uncanny,1772,8,10,女 十 冫 ヨ,auto
63,25,k:逝,kanji,逝,departed,1793,8,10,辶 折,auto
63,26,k:宛,kanji,宛,address,1790,8,8,宀 夕 卩,auto
63,27,k:苗,kanji,苗,seedling,1811,8,8,艹 田,auto
63,28,k:餅,kanji,餅,mochi rice cake,1743,8,14,食 並 廾,auto
63,29,k:篤,kanji,篤,fervent,1748,8,16,馬 竹,auto
64,0,k:煮,kanji,煮,boil,1781,8,12,者 灬,override
64,1,k:朴,kanji,朴,crude,1830,8,6,木 卜,auto
64,2,k:盆,kanji,盆,basin,1806,8,9,分 皿,auto
64,3,k:冥,kanji,冥,dark,1779,8,10,冖 日 六,override
64,4,k:砕,kanji,砕,smash,1807,8,9,石 千 九,auto
64,5,k:蓄,kanji,蓄,amass,1776,8,13,艹 畜,auto
64,6,k:膳,kanji,膳,small low table,1737,8,16,月 善,auto
64,7,r:豸,radical,豸,badger,,,7,,radical
64,8,k:貌,kanji,貌,form,1755,8,14,白 豸 儿,auto
64,9,k:宴,kanji,宴,banquet,1810,8,10,日 安,auto
64,10,k:豚,kanji,豚,pork,1802,8,11,月 豕,auto
64,11,k:頓,kanji,頓,suddenly,1766,8,13,貝 屯 頁,auto
64,12,k:盲,kanji,盲,blind,1829,8,8,目 亡,auto
64,13,k:娠,kanji,娠,with child,1814,8,10,女 辰,auto
64,14,k:椎,kanji,椎,chinquapin,1798,8,12,木 隹,auto
64,15,k:膚,kanji,膚,skin,1804,8,15,胃 虍,auto
64,16,k:禅,kanji,禅,Zen,1794,8,13,礻 単,auto
64,17,k:曇,kanji,曇,cloudy weather,1801,8,16,日 雨 厶,auto
64,18,k:拙,kanji,拙,bungling,1837,8,8,扌 出,auto
64,19,k:湧,kanji,湧,gush,1805,8,12,氵 勇,override
64,20,k:閑,kanji,閑,leisure,1808,8,12,門 木,auto
64,21,k:窮,kanji,窮,hard up,1785,8,15,身 穴 弓,auto
64,22,k:蚊,kanji,蚊,mosquito,1825,8,10,文 虫,auto
64,23,k:冗,kanji,冗,superfluous,1878,8,4,冖 几,auto
64,24,k:慕,kanji,慕,pining,1799,8,14,暮 心,auto
64,25,k:粗,kanji,粗,coarse,1823,8,11,米 且,auto
64,26,k:腫,kanji,腫,tumor,1787,8,13,月 里 昨,auto
64,27,k:寮,kanji,寮,dormitory,1792,8,15,宀 日 大 小,auto
64,28,k:欄,kanji,欄,column,1752,8,20,門 東,auto
64,29,k:糧,kanji,糧,provisions,1771,8,18,米 量,auto
65,0,k:捉,kanji,捉,seize,1816,8,10,扌 足,override
65,1,k:肢,kanji,肢,limb,1853,8,8,月 支,auto
65,2,k:赴,kanji,赴,proceed,1845,8,9,走 卜,auto
65,3,k:猟,kanji,猟,game-hunting,1831,8,11,犭 ⺌ 用 几,auto
65,4,k:累,kanji,累,accumulate,1832,8,11,田 糸,auto
65,5,k:傑,kanji,傑,greatness,1817,8,13,亻 木 舛,auto
65,6,k:伎,kanji,伎,deed,1876,8,6,亻 支,auto
65,7,k:暁,kanji,暁,daybreak,1828,8,12,早 儿 廾,override
65,8,k:蜂,kanji,蜂,bee,1800,8,13,虫 夂,auto
65,9,k:漠,kanji,漠,vague,1822,8,13,氵 暮,auto
65,10,k:漸,kanji,漸,steadily,1815,8,14,氵 斬,auto
65,11,k:鍋,kanji,鍋,pot,1773,8,17,金 向,auto
65,12,k:疎,kanji,疎,alienate,1834,8,12,木 止 亜,auto
65,13,k:瞳,kanji,瞳,pupil (of eye),1795,8,17,目 童,auto
65,14,k:俵,kanji,俵,bag,1903,6,10,亻 表,auto
65,15,k:窟,kanji,窟,cavern,1809,8,13,尸 山 穴,auto
65,16,k:遍,kanji,遍,everywhere,1838,8,12,辶 戸 冊,auto
65,17,k:怠,kanji,怠,neglect,1863,8,9,台 心,auto
65,18,k:蹴,kanji,蹴,kick,1763,8,19,足 就 乙,auto
65,19,k:硝,kanji,硝,nitrate,1841,8,12,⺌ 月 石,auto
65,20,k:硫,kanji,硫,sulphur,1842,8,12,川 台 石,auto
65,21,k:喉,kanji,喉,throat,1824,8,12,亻 知,override
65,22,k:昆,kanji,昆,descendants,1877,8,8,日 比,auto
65,23,k:零,kanji,零,zero,1867,8,13,雨 令,auto
65,24,k:粧,kanji,粧,cosmetics,1847,8,12,广 土 米,auto
65,25,k:股,kanji,股,thigh,1859,8,8,肌 殳,auto
65,26,k:雰,kanji,雰,atmosphere,1848,8,12,分 雨,auto
65,27,k:殻,kanji,殻,husk,1858,8,11,冖 士 殳,auto
65,28,k:胎,kanji,胎,womb,1874,8,9,月 台,auto
65,29,k:柿,kanji,柿,persimmon,1855,8,9,市 木 冂,auto
66,0,k:瑠,kanji,瑠,lapis lazuli,1835,8,14,王 留,auto
66,1,k:宵,kanji,宵,wee hours,1869,8,10,⺌ 宀 月,auto
66,2,k:縫,kanji,縫,sew,1821,8,16,辶 終,auto
66,3,k:岬,kanji,岬,headland,1890,8,8,日 出 田,auto
66,4,k:汰,kanji,汰,washing,1898,8,7,氵 太,auto
66,5,k:楼,kanji,楼,watchtower,1851,8,13,女 木 米,auto
66,6,k:諾,kanji,諾,consent,1836,8,15,言 若,auto
